fiscal_year,naics4,category,dollars,actions
2023,4241,all,10517109.56,15242
2023,4241,small_business,8252403.09,14771
2023,4241,sdb,728766.42,283
2023,4241,eight_a,123570.87,51
2023,4241,wosb,500896.57,246
2023,4241,edwosb,372307.52,70
2023,4241,hubzone,214373.00,152
2023,4241,sdvosb,708719.34,190
2023,4241,vosb,1102831.34,335
2023,4241,woman_owned,1022107.85,1137
2023,4242,all,2019046079.38,353407
2023,4242,small_business,233512924.36,23879
2023,4242,sdb,8775227.31,3101
2023,4242,wosb,224748577.36,20450
2023,4242,edwosb,22111.00,12
2023,4242,sdvosb,369402.55,104
2023,4242,vosb,369402.55,104
2023,4242,woman_owned,224406270.75,20454
2023,4243,all,120841110.30,256
2023,4243,small_business,1795098.30,37
2023,4243,sdb,619358.89,21
2023,4243,eight_a,47845.85,3
2023,4243,wosb,1213735.20,26
2023,4243,edwosb,330179.55,13
2023,4243,sdvosb,90178.52,6
2023,4243,vosb,142182.10,8
2023,4243,woman_owned,1280060.63,29
2023,4244,all,37021411.85,16148
2023,4244,small_business,21892408.28,14902
2023,4244,sdb,11023345.75,5223
2023,4244,eight_a,256700.00,1
2023,4244,wosb,8070535.58,9778
2023,4244,edwosb,289547.80,36
2023,4244,hubzone,110641.70,9
2023,4244,sdvosb,72667.67,10
2023,4244,vosb,74031.19,12
2023,4244,woman_owned,8176284.37,9788
2023,4245,all,255205.00,22
2023,4245,small_business,242846.92,21
2023,4245,sdb,86825.90,10
2023,4245,wosb,9323.58,4
2023,4245,edwosb,9323.58,4
2023,4245,woman_owned,9323.58,4
2023,4246,all,4089808.70,261
2023,4246,small_business,635127.24,215
2023,4246,sdb,358979.69,14
2023,4246,wosb,230841.01,39
2023,4246,edwosb,186775.48,5
2023,4246,hubzone,209847.11,3
2023,4246,sdvosb,53506.31,4
2023,4246,vosb,42586.31,6
2023,4246,woman_owned,215119.21,40
2023,4247,all,26871510.93,344
2023,4247,small_business,1582088.32,134
2023,4247,sdb,958333.43,71
2023,4247,eight_a,493480.10,19
2023,4247,wosb,418902.58,19
2023,4247,edwosb,200489.55,10
2023,4247,sdvosb,-80618.68,18
2023,4247,vosb,11780.84,25
2023,4247,woman_owned,504138.51,26
2023,4248,all,48246.02,7
2023,4248,small_business,3786.90,1
2023,4248,sdb,3786.90,1
2023,4248,wosb,3786.90,1
2023,4248,woman_owned,3786.90,1
2023,4249,all,5677552.24,438
2023,4249,small_business,1128971.05,137
2023,4249,sdb,643990.01,67
2023,4249,eight_a,0.00,1
2023,4249,wosb,717131.76,51
2023,4249,edwosb,245849.56,9
2023,4249,sdvosb,120477.59,6
2023,4249,vosb,149964.59,8
2023,4249,woman_owned,696167.91,57
2023,4251,all,56664536.36,357
2023,4251,small_business,47297435.54,312
2023,4251,sdb,9484823.82,84
2023,4251,eight_a,2275880.00,6
2023,4251,wosb,2937089.69,44
2023,4251,edwosb,2275880.00,6
2023,4251,hubzone,364266.50,8
2023,4251,sdvosb,1248456.02,14
2023,4251,vosb,3822638.72,32
2023,4251,woman_owned,2953720.20,46
2023,4411,all,16117330.01,66
2023,4411,small_business,14683799.15,35
2023,4411,sdb,13901539.64,29
2023,4411,sdvosb,121825.00,5
2023,4411,vosb,121825.00,5
2023,4411,woman_owned,13728402.34,21
2023,4412,all,25450150.72,528
2023,4412,small_business,5890330.06,309
2023,4412,sdb,1377034.08,62
2023,4412,eight_a,0.00,1
2023,4412,wosb,1284050.32,35
2023,4412,edwosb,346311.54,19
2023,4412,hubzone,136860.88,15
2023,4412,sdvosb,181931.27,26
2023,4412,vosb,1199557.37,61
2023,4412,woman_owned,1309640.19,37
2023,4413,all,6983222.99,210
2023,4413,small_business,735206.24,33
2023,4413,sdb,124971.00,14
2023,4413,wosb,574325.00,6
2023,4413,edwosb,11255.00,4
2023,4413,vosb,0.00,3
2023,4413,woman_owned,604025.00,8
2023,4421,all,-77672.56,23
2023,4421,small_business,-8949.38,4
2023,4421,sdb,-7241.00,2
2023,4421,wosb,-7241.00,1
2023,4421,edwosb,-7241.00,1
2023,4421,sdvosb,-376.40,1
2023,4421,vosb,-376.40,1
2023,4421,woman_owned,-7241.00,1
2023,4422,all,811134.14,31
2023,4422,small_business,193177.00,3
2023,4422,sdb,161000.00,2
2023,4422,sdvosb,161000.00,1
2023,4422,vosb,161000.00,1
2023,4431,all,367027030.00,7430
2023,4431,small_business,213071545.19,2160
2023,4431,sdb,20937490.01,244
2023,4431,eight_a,13647874.79,156
2023,4431,wosb,33431.70,9
2023,4431,edwosb,33431.70,9
2023,4431,hubzone,48260644.04,353
2023,4431,sdvosb,166150.07,17
2023,4431,vosb,34232223.04,511
2023,4431,woman_owned,21150122.38,224
2023,4441,all,368456568.56,224138
2023,4441,small_business,13537231.94,13517
2023,4441,sdb,4383143.28,2469
2023,4441,eight_a,86369.22,207
2023,4441,wosb,2312804.46,3232
2023,4441,edwosb,1514239.79,3094
2023,4441,hubzone,2359041.92,2306
2023,4441,sdvosb,1566875.34,223
2023,4441,vosb,2098801.96,345
2023,4441,woman_owned,4507458.62,5794
2023,4442,all,2947332.30,35
2023,4442,small_business,157664.30,14
2023,4442,sdb,2424320.28,6
2023,4442,eight_a,78925.28,4
2023,4442,wosb,43540.50,4
2023,4442,hubzone,34994.00,1
2023,4442,sdvosb,113919.28,5
2023,4442,vosb,113919.28,5
2023,4442,woman_owned,56385.50,5
2023,4451,all,36610.22,19
2023,4451,small_business,38774.55,14
2023,4451,sdb,-252.05,1
2023,4452,all,1214015.53,77
2023,4452,small_business,982496.95,62
2023,4452,sdb,199160.22,17
2023,4452,wosb,38726.49,4
2023,4452,edwosb,-678.50,1
2023,4452,woman_owned,51189.57,5
2023,4461,all,5680327.16,168
2023,4461,small_business,3035387.83,111
2023,4461,sdb,1116960.05,34
2023,4461,eight_a,-125.00,1
2023,4461,wosb,204544.78,3
2023,4461,sdvosb,1939804.62,54
2023,4461,vosb,1939679.62,55
2023,4461,woman_owned,204544.78,3
2023,4471,all,300976.70,53
2023,4471,small_business,4515.20,2
2023,4481,all,8875747.64,108
2023,4481,small_business,8915429.01,60
2023,4481,sdb,1462.88,5
2023,4481,eight_a,0.00,1
2023,4481,wosb,8656879.51,48
2023,4481,edwosb,-13950.00,1
2023,4481,vosb,-25978.26,1
2023,4481,woman_owned,8656879.51,49
2023,4482,all,12643583.84,22
2023,4482,small_business,834223.94,15
2023,4491,all,2607300.37,138
2023,4491,small_business,427318.12,23
2023,4491,sdb,292497.28,24
2023,4491,eight_a,1820.95,1
2023,4491,wosb,171086.54,8
2023,4491,edwosb,26497.85,2
2023,4491,hubzone,73126.99,3
2023,4491,sdvosb,39617.32,2
2023,4491,vosb,59907.32,3
2023,4491,woman_owned,171086.54,8
2023,4492,all,2024716.38,87
2023,4492,small_business,656902.57,30
2023,4492,sdb,302692.08,20
2023,4492,wosb,242703.36,19
2023,4492,edwosb,118709.04,10
2023,4492,hubzone,20608.38,3
2023,4492,sdvosb,10000.00,1
2023,4492,vosb,10000.00,1
2023,4492,woman_owned,242703.36,19
2023,4511,all,816115.01,68
2023,4511,small_business,864754.40,52
2023,4511,sdb,-2275.50,1
2023,4511,wosb,0.00,1
2023,4511,sdvosb,-2275.50,1
2023,4511,vosb,19022.36,12
2023,4511,woman_owned,17812.81,10
2023,4512,all,48013.55,6
2023,4512,small_business,6942.60,1
2023,4523,all,1718002.77,20
2023,4531,all,0.00,8
2023,4532,all,42658325.93,111574
2023,4532,small_business,368711.13,222
2023,4532,sdb,134936.42,55
2023,4532,eight_a,0.00,1
2023,4532,wosb,95586.99,50
2023,4532,edwosb,-986.04,4
2023,4532,hubzone,3500.00,2
2023,4532,sdvosb,43299.22,73
2023,4532,vosb,43299.22,73
2023,4532,woman_owned,145764.99,101
2023,4533,all,599308.40,8
2023,4533,small_business,599308.40,8
2023,4533,sdb,599308.40,8
2023,4533,wosb,599308.40,8
2023,4533,edwosb,599308.40,8
2023,4533,woman_owned,599308.40,8
2023,4539,all,4690057.23,118
2023,4539,small_business,4627166.03,74
2023,4539,sdb,4317458.61,22
2023,4539,wosb,173690.00,4
2023,4539,edwosb,173690.00,4
2023,4539,sdvosb,4246784.09,9
2023,4539,vosb,4455094.20,16
2023,4539,woman_owned,158737.70,19
2023,4541,all,170094.11,20
2023,4541,small_business,196789.05,12
2023,4541,sdvosb,-26190.00,1
2023,4541,vosb,-26190.00,1
2023,4542,all,-1200.00,1
2023,4542,small_business,-1200.00,1
2023,4543,all,9859514.12,741
2023,4543,small_business,-147624.08,70
2023,4543,sdb,219166.25,40
2023,4543,eight_a,104931.69,6
2023,4543,wosb,-88674.38,15
2023,4543,edwosb,-278410.69,7
2023,4543,hubzone,-2615.80,1
2023,4543,sdvosb,0.00,1
2023,4543,vosb,0.00,3
2023,4543,woman_owned,-41790.74,24
2023,4552,all,425244.68,89
2023,4552,small_business,129484.61,54
2023,4552,sdb,29832.76,9
2023,4552,wosb,51214.55,8
2023,4552,hubzone,2364.00,1
2023,4552,sdvosb,7.93,1
2023,4552,vosb,7.93,1
2023,4552,woman_owned,51214.55,8
2023,4561,all,1794132.93,388
2023,4561,small_business,542655.17,267
2023,4561,sdb,155613.09,69
2023,4561,wosb,79291.47,34
2023,4561,edwosb,945.50,3
2023,4561,hubzone,1507.00,1
2023,4561,sdvosb,163827.85,95
2023,4561,vosb,346589.61,99
2023,4561,woman_owned,112974.45,35
2023,4571,all,581108.19,38
2023,4572,all,9673577.45,479
2023,4572,small_business,163824.43,7
2023,4572,sdb,341333.77,20
2023,4572,wosb,108900.85,6
2023,4572,edwosb,61874.56,2
2023,4572,sdvosb,18828.00,1
2023,4572,vosb,18828.00,2
2023,4572,woman_owned,119207.38,8
2023,4581,all,2285466.60,77
2023,4581,small_business,604619.54,17
2023,4581,sdb,333346.22,22
2023,4581,eight_a,161064.32,2
2023,4581,wosb,250159.96,12
2023,4581,edwosb,52827.66,5
2023,4581,hubzone,0.00,2
2023,4581,sdvosb,234772.02,2
2023,4581,vosb,234772.02,2
2023,4581,woman_owned,250159.96,12
2023,4582,all,5755632.89,26
2023,4582,small_business,5729.57,1
2023,4582,sdb,63918.85,3
2023,4582,eight_a,50178.80,2
2023,4582,wosb,50178.80,2
2023,4582,edwosb,50178.80,2
2023,4582,sdvosb,50178.80,2
2023,4582,vosb,50178.80,2
2023,4582,woman_owned,60256.80,4
2023,4583,all,32023.20,3
2023,4583,small_business,7743.20,1
2023,4583,sdb,7743.20,1
2023,4583,eight_a,7743.20,1
2023,4583,wosb,24280.00,2
2023,4583,sdvosb,7743.20,1
2023,4583,vosb,7743.20,1
2023,4583,woman_owned,24280.00,2
2023,4591,all,1389559.68,48
2023,4591,small_business,908130.12,10
2023,4591,sdb,128582.16,3
2023,4591,eight_a,56692.16,1
2023,4591,sdvosb,56692.16,1
2023,4591,vosb,56692.16,1
2023,4592,all,10988.16,1
2023,4592,wosb,10988.16,1
2023,4592,woman_owned,10988.16,1
2023,4593,all,0.00,3
2023,4594,all,9711021.98,937
2023,4594,small_business,475924.40,763
2023,4594,sdb,340869.29,497
2023,4594,eight_a,44969.66,2
2023,4594,wosb,472039.11,738
2023,4594,edwosb,34243.30,2
2023,4594,hubzone,69322.50,1
2023,4594,sdvosb,50123.56,3
2023,4594,vosb,50123.56,3
2023,4594,woman_owned,480496.80,740
2023,4595,all,17762.48,2
2023,4599,all,2610855.77,78
2023,4599,small_business,554237.12,22
2023,4599,sdb,361815.14,15
2023,4599,wosb,80162.00,5
2023,4599,vosb,20500.00,1
2023,4599,woman_owned,100662.00,6
2023,4811,all,145861836.03,1090
2023,4811,small_business,62069714.42,267
2023,4811,sdb,583300.00,18
2023,4811,eight_a,83213.90,11
2023,4811,wosb,439374.00,13
2023,4811,sdvosb,74663.90,10
2023,4811,vosb,511581.90,19
2023,4811,woman_owned,439374.00,13
2023,4812,all,6782745146.75,13809
2023,4812,small_business,1905382865.56,10342
2023,4812,sdb,319908700.38,2199
2023,4812,eight_a,210051.91,26
2023,4812,wosb,101898873.89,954
2023,4812,edwosb,9609145.40,58
2023,4812,hubzone,1557357.82,70
2023,4812,sdvosb,35051586.78,207
2023,4812,vosb,147178902.93,1356
2023,4812,woman_owned,161024690.58,1137
2023,4821,all,3998104.64,41
2023,4821,small_business,-54475.48,2
2023,4831,all,3357175584.37,4450
2023,4831,small_business,1181222091.17,1710
2023,4831,sdb,53937069.89,90
2023,4831,eight_a,9550719.96,8
2023,4831,wosb,3354916.97,10
2023,4831,edwosb,2468657.87,5
2023,4831,sdvosb,10523751.96,18
2023,4831,vosb,49006593.86,41
2023,4831,woman_owned,3356916.97,15
2023,4832,all,60883844.02,222
2023,4832,small_business,46862143.30,170
2023,4832,sdb,15633311.29,16
2023,4832,eight_a,-1111060.46,2
2023,4832,wosb,-4326.00,2
2023,4832,hubzone,39650.00,1
2023,4832,sdvosb,85530.76,5
2023,4832,vosb,829654.10,114
2023,4832,woman_owned,72768.06,6
2023,4841,all,26331605.46,686
2023,4841,small_business,6862729.78,230
2023,4841,sdb,2745214.39,101
2023,4841,eight_a,1556828.21,11
2023,4841,wosb,399926.30,23
2023,4841,edwosb,134067.70,11
2023,4841,hubzone,125533.18,7
2023,4841,sdvosb,3059434.13,47
2023,4841,vosb,3463577.83,55
2023,4841,woman_owned,1190199.22,60
2023,4842,all,239128260.76,3133
2023,4842,small_business,123237629.47,2062
2023,4842,sdb,52953816.88,999
2023,4842,eight_a,20768331.35,391
2023,4842,wosb,14123657.67,326
2023,4842,edwosb,9046323.81,139
2023,4842,hubzone,5292509.72,100
2023,4842,sdvosb,17377119.07,274
2023,4842,vosb,33496501.29,464
2023,4842,woman_owned,17444493.54,494
2023,4851,all,50859128.88,761
2023,4851,small_business,22815980.59,187
2023,4851,sdb,16479526.47,79
2023,4851,eight_a,4249587.33,15
2023,4851,wosb,9060955.27,39
2023,4851,edwosb,7918871.72,19
2023,4851,hubzone,402089.26,35
2023,4851,sdvosb,4305098.79,38
2023,4851,vosb,5569186.62,47
2023,4851,woman_owned,9068175.76,41
2023,4852,all,3573988.54,74
2023,4852,small_business,1837040.73,32
2023,4852,sdb,794516.52,10
2023,4852,wosb,9540.00,2
2023,4852,edwosb,9540.00,2
2023,4852,sdvosb,838216.52,10
2023,4852,vosb,838216.52,10
2023,4852,woman_owned,9540.00,2
2023,4853,all,12980871.70,645
2023,4853,small_business,5127981.06,160
2023,4853,sdb,1129816.97,71
2023,4853,eight_a,304075.20,1
2023,4853,wosb,18539.36,7
2023,4853,sdvosb,126009.07,16
2023,4853,vosb,509041.82,25
2023,4853,woman_owned,-8331.07,38
2023,4854,all,88216967.11,575
2023,4854,small_business,23022004.58,114
2023,4854,sdb,11202058.84,72
2023,4854,eight_a,4304926.59,23
2023,4854,wosb,6274659.22,39
2023,4854,edwosb,3110174.97,21
2023,4854,hubzone,188343.44,4
2023,4854,sdvosb,2324348.50,12
2023,4854,vosb,2357568.67,13
2023,4854,woman_owned,13773074.26,60
2023,4855,all,10555598.90,287
2023,4855,small_business,2784237.98,161
2023,4855,sdb,1942273.87,91
2023,4855,eight_a,185259.42,9
2023,4855,wosb,916395.17,42
2023,4855,edwosb,125360.00,7
2023,4855,hubzone,-191335.00,3
2023,4855,sdvosb,1115636.25,20
2023,4855,vosb,1183767.71,25
2023,4855,woman_owned,1112970.17,50
2023,4859,all,291746826.17,3308
2023,4859,small_business,247329899.02,2875
2023,4859,sdb,169932707.15,1379
2023,4859,eight_a,11382662.16,59
2023,4859,wosb,32299148.10,365
2023,4859,edwosb,4281421.76,82
2023,4859,hubzone,4205054.76,108
2023,4859,sdvosb,158539185.09,538
2023,4859,vosb,161291112.86,703
2023,4859,woman_owned,33323227.74,556
2023,4862,all,965697.87,24
2023,4862,small_business,920032.93,7
2023,4869,all,1907178.71,73
2023,4869,small_business,155178.31,43
2023,4869,sdb,56803.40,8
2023,4869,wosb,291775.84,5
2023,4869,edwosb,16970.00,1
2023,4869,sdvosb,2149.87,3
2023,4869,vosb,6630.26,7
2023,4869,woman_owned,344584.70,10
2023,4871,all,720456.48,15
2023,4871,small_business,-1500.44,2
2023,4871,wosb,9500.00,2
2023,4871,woman_owned,9500.00,2
2023,4872,all,63637.91,16
2023,4872,small_business,43685.11,13
2023,4872,sdb,24562.50,9
2023,4872,sdvosb,13700.00,5
2023,4872,vosb,13700.00,6
2023,4879,all,9456.00,1
2023,4881,all,7019060517.23,12465
2023,4881,small_business,731382442.59,5245
2023,4881,sdb,421470819.65,1591
2023,4881,eight_a,305356295.74,656
2023,4881,wosb,180874106.74,804
2023,4881,edwosb,7258244.70,139
2023,4881,hubzone,11776827.52,327
2023,4881,sdvosb,1081267773.60,835
2023,4881,vosb,1162713982.41,1206
2023,4881,woman_owned,1004683600.54,1030
2023,4882,all,15759887.04,180
2023,4882,small_business,13844517.97,92
2023,4882,sdb,2915712.92,42
2023,4882,eight_a,1269894.79,13
2023,4882,wosb,1398290.04,23
2023,4882,edwosb,53216.79,5
2023,4882,hubzone,1468547.83,17
2023,4882,sdvosb,23153.04,3
2023,4882,vosb,4955967.34,17
2023,4882,woman_owned,2161340.44,30
2023,4883,all,707999517.13,7435
2023,4883,small_business,168461843.77,1222
2023,4883,sdb,73644110.39,317
2023,4883,eight_a,27193224.13,74
2023,4883,wosb,31124714.23,346
2023,4883,edwosb,11947514.01,63
2023,4883,hubzone,10260331.57,140
2023,4883,sdvosb,7441616.07,76
2023,4883,vosb,15491450.10,114
2023,4883,woman_owned,95881987.28,699
2023,4884,all,21481958.37,625
2023,4884,small_business,5881051.09,202
2023,4884,sdb,1281765.64,143
2023,4884,eight_a,1200725.58,11
2023,4884,wosb,497071.03,35
2023,4884,edwosb,112351.07,13
2023,4884,hubzone,211520.32,16
2023,4884,sdvosb,196364.91,24
2023,4884,vosb,-650364.72,31
2023,4884,woman_owned,551525.90,56
2023,4885,all,462071916.00,921
2023,4885,small_business,818436.93,54
2023,4885,sdb,664740.38,47
2023,4885,eight_a,268763.50,9
2023,4885,wosb,528989.60,29
2023,4885,edwosb,344633.93,12
2023,4885,hubzone,-7710.40,3
2023,4885,sdvosb,334551.36,8
2023,4885,vosb,528049.99,15
2023,4885,woman_owned,665611.86,37
2023,4889,all,429087613.52,1116
2023,4889,small_business,2203199.90,156
2023,4889,sdb,326665.86,46
2023,4889,eight_a,32860.31,6
2023,4889,wosb,366535.34,24
2023,4889,edwosb,230160.15,4
2023,4889,hubzone,226224.00,9
2023,4889,sdvosb,16585.00,8
2023,4889,vosb,736182.86,19
2023,4889,woman_owned,379594.54,30
2023,4911,all,49816655.98,435
2023,4911,small_business,5640319.80,68
2023,4911,sdb,4246183.48,61
2023,4911,eight_a,4264446.79,47
2023,4911,wosb,1704949.48,22
2023,4911,edwosb,1665741.98,19
2023,4911,hubzone,206693.40,7
2023,4911,sdvosb,712777.35,21
2023,4911,vosb,712777.35,21
2023,4911,woman_owned,2062145.05,25
2023,4921,all,568565980.05,5682
2023,4921,small_business,41439185.17,729
2023,4921,sdb,16927858.20,339
2023,4921,eight_a,6144430.79,60
2023,4921,wosb,4628367.30,96
2023,4921,edwosb,859218.08,42
2023,4921,hubzone,75827.88,9
2023,4921,sdvosb,28384549.21,417
2023,4921,vosb,30334011.85,445
2023,4921,woman_owned,7791323.52,118
2023,4922,all,9116559.02,310
2023,4922,small_business,8265382.78,263
2023,4922,sdb,4913230.78,146
2023,4922,eight_a,2996290.76,33
2023,4922,wosb,1719528.97,27
2023,4922,edwosb,1582778.90,16
2023,4922,sdvosb,5210404.55,111
2023,4922,vosb,5637503.00,136
2023,4922,woman_owned,2565814.59,54
2023,4931,all,1232683318.53,77965
2023,4931,small_business,606626759.54,30412
2023,4931,sdb,506422091.63,15849
2023,4931,eight_a,266301491.69,15173
2023,4931,wosb,72389769.77,14464
2023,4931,edwosb,26828953.96,12107
2023,4931,hubzone,42265612.45,12190
2023,4931,sdvosb,152443854.80,284
2023,4931,vosb,162497172.53,331
2023,4931,woman_owned,102961447.47,14556
2023,5111,all,554307571.15,2041
2023,5111,small_business,258231979.29,1002
2023,5111,sdb,72142391.29,251
2023,5111,eight_a,67831365.98,191
2023,5111,wosb,43556539.62,107
2023,5111,edwosb,142317.46,11
2023,5111,hubzone,5322243.52,15
2023,5111,sdvosb,7045520.04,64
2023,5111,vosb,12502165.45,225
2023,5111,woman_owned,47237139.62,140
2023,5112,all,5303804524.28,14731
2023,5112,small_business,701333109.62,5054
2023,5112,sdb,153708730.93,1358
2023,5112,eight_a,31376322.38,214
2023,5112,wosb,135428895.87,947
2023,5112,edwosb,29848466.23,374
2023,5112,hubzone,42201706.92,424
2023,5112,sdvosb,206238356.68,440
2023,5112,vosb,235903640.16,759
2023,5112,woman_owned,294917557.22,1291
2023,5121,all,72477662.05,1354
2023,5121,small_business,53222186.94,1078
2023,5121,sdb,34323899.38,477
2023,5121,eight_a,26922040.37,143
2023,5121,wosb,3756159.67,161
2023,5121,edwosb,2754636.49,75
2023,5121,hubzone,1864614.38,19
2023,5121,sdvosb,1995431.33,42
2023,5121,vosb,3843731.04,99
2023,5121,woman_owned,9767385.02,224
2023,5122,all,7192452.50,102
2023,5122,small_business,1009276.96,44
2023,5122,sdb,342749.73,15
2023,5122,eight_a,13889.93,1
2023,5122,wosb,12727.67,3
2023,5122,edwosb,1166.67,2
2023,5122,hubzone,48541.44,1
2023,5122,sdvosb,13720.00,1
2023,5122,vosb,524535.44,5
2023,5122,woman_owned,461625.67,6
2023,5131,all,55302130.58,821
2023,5131,small_business,19221520.89,234
2023,5131,sdb,5562753.38,66
2023,5131,eight_a,246860.80,5
2023,5131,wosb,1722897.50,21
2023,5131,edwosb,317734.50,4
2023,5131,hubzone,212078.25,5
2023,5131,sdvosb,1825134.18,21
2023,5131,vosb,2107639.43,29
2023,5131,woman_owned,1982225.21,33
2023,5132,all,440634985.87,4010
2023,5132,small_business,153518146.08,1616
2023,5132,sdb,42215350.21,526
2023,5132,eight_a,16353216.40,77
2023,5132,wosb,26167530.12,216
2023,5132,edwosb,3920785.15,41
2023,5132,hubzone,7298473.12,82
2023,5132,sdvosb,9312877.96,95
2023,5132,vosb,13957024.92,151
2023,5132,woman_owned,32574511.56,252
2023,5133,all,-184816.57,4
2023,5142,all,-50931.83,1
2023,5151,all,26213000.64,304
2023,5151,small_business,7677449.26,56
2023,5151,sdb,1631250.05,19
2023,5151,eight_a,1351118.55,2
2023,5151,wosb,78991.50,4
2023,5151,edwosb,78991.50,3
2023,5151,hubzone,1351118.55,2
2023,5151,sdvosb,49440.00,2
2023,5151,vosb,487236.47,19
2023,5151,woman_owned,78991.50,5
2023,5152,all,10332887.30,743
2023,5152,small_business,4386044.97,201
2023,5152,sdb,1476246.97,70
2023,5152,eight_a,174898.40,7
2023,5152,wosb,197823.90,17
2023,5152,edwosb,48230.28,2
2023,5152,hubzone,133475.94,8
2023,5152,sdvosb,285786.40,14
2023,5152,vosb,618855.44,28
2023,5152,woman_owned,650833.40,22
2023,5161,all,8430302.74,144
2023,5161,small_business,1013108.23,12
2023,5161,sdb,220240.14,8
2023,5161,eight_a,57830.94,1
2023,5161,hubzone,57830.94,1
2023,5162,all,12707625.22,185
2023,5162,small_business,1991761.75,51
2023,5162,sdb,2972864.81,32
